시설번호,시설유형코드,시군구명,시군구코드,소재지지번주소,위도,경도,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할기관명,데이터기준일자
노학153,1,속초시,42210,강원도 속초시 노학동 1006-73,38.2022603,128.5352385,노학안전센터,Y,Y,2020,1,4.5,100,속초소방서,2021-11-19
노학154,1,속초시,42210,강원도 속초시 노학동 산165-34,38.20050359,128.5363162,노학안전센터,Y,Y,2020,1,4.5,100,속초소방서,2021-11-19
노학155,1,속초시,42210,강원도 속초시 노학동 305-2,38.1912543,128.557914,노학안전센터,Y,Y,2020,1,4.5,100,속초소방서,2021-11-19
노학156,1,속초시,42210,강원도 속초시 노학동 627-7,38.19139865,128.5545902,노학안전센터,Y,Y,2020,1,4.5,100,속초소방서,2021-11-19
설악001,1,속초시,42210,강원도 속초시 설악동 34,38.16885601,128.5152929,설악안전센터,N,Y,2012,1,4.4,100,속초소방서,2021-11-19
설악002,1,속초시,42210,강원도 속초시 설악동 27-5,38.16972834,128.5154416,설악안전센터,N,Y,2012,1,4.2,100,속초소방서,2021-11-19
설악003,1,속초시,42210,강원도 속초시 설악동 20-9,38.1681691,128.5168094,설악안전센터,N,Y,2012,1,4,100,속초소방서,2021-11-19
설악004,1,속초시,42210,강원도 속초시 설악동 12-10,38.1683702,128.5182031,설악안전센터,N,Y,2012,1,4.2,100,속초소방서,2021-11-19
설악005,1,속초시,42210,강원도 속초시 설악동 12-4,38.1690576,128.5197022,설악안전센터,Y,Y,2012,1,4,100,속초소방서,2021-11-19
설악006,1,속초시,42210,강원도 속초시 설악동 245-10,38.1666929,128.5226077,설악안전센터,Y,Y,2012,1,4,100,속초소방서,2021-11-19
설악007,1,속초시,42210,강원도 속초시 설악동 246-36,38.16686843,128.5261836,설악안전센터,Y,Y,2012,1,4,100,속초소방서,2021-11-19
설악008,1,속초시,42210,강원도 속초시 설악동 246-36,38.16686843,128.5261836,설악안전센터,N,Y,2012,1,4,100,속초소방서,2021-11-19
설악009,1,속초시,42210,강원도 속초시 설악동 253-4,38.16466669,128.5262277,설악안전센터,N,Y,2012,1,4,100,속초소방서,2021-11-19
설악010,1,속초시,42210,강원도 속초시 설악동 255-1,38.165502,128.5270042,설악안전센터,N,Y,2006,1,4.1,100,속초소방서,2021-11-19
설악011,1,속초시,42210,강원도 속초시 설악동 296-6,38.1654608,128.528145,설악안전센터,Y,Y,2006,1,4,100,속초소방서,2021-11-19
설악012,1,속초시,42210,강원도 속초시 설악동 296-8,38.16638495,128.5274723,설악안전센터,N,Y,2006,1,4,100,속초소방서,2021-11-19
설악013,1,속초시,42210,강원도 속초시 설악동 309,38.16733531,128.5314221,설악안전센터,N,Y,2006,1,4,100,속초소방서,2021-11-19
설악014,1,속초시,42210,강원도 속초시 설악동 324-1,38.16703646,128.5343998,설악안전센터,Y,Y,2006,1,4,100,속초소방서,2021-11-19
설악015,1,속초시,42210,강원도 속초시 설악동 325-2,38.1662425,128.5366182,설악안전센터,N,Y,2006,1,4.1,100,속초소방서,2021-11-19
설악016,1,속초시,42210,강원도 속초시 설악동 327-6,38.1660602,128.5370279,설악안전센터,Y,Y,2006,1,4,100,속초소방서,2021-11-19
설악017,1,속초시,42210,강원도 속초시 설악동 342-44,38.16547968,128.5368286,설악안전센터,N,Y,2006,1,4.1,100,속초소방서,2021-11-19
설악018,1,속초시,42210,강원도 속초시 설악동 342-55,38.164685,128.5363217,설악안전센터,Y,Y,2006,1,4,100,속초소방서,2021-11-19
설악019,1,속초시,42210,강원도 속초시 설악동 342-70,38.1651326,128.5369526,설악안전센터,N,Y,2006,1,4,100,속초소방서,2021-11-19
설악020,1,속초시,42210,강원도 속초시 설악동 342-81,38.1645927,128.536849,설악안전센터,N,Y,2010,1,4.2,100,속초소방서,2021-11-19
설악021,1,속초시,42210,강원도 속초시 설악동 347-28,38.1649826,128.5402294,설악안전센터,Y,Y,2010,1,4,100,속초소방서,2021-11-19
설악022,1,속초시,42210,강원도 속초시 설악동 347-19,38.1651748,128.539532,설악안전센터,Y,Y,2011,1,4,100,속초소방서,2021-11-19
설악023,1,속초시,42210,강원도 속초시 설악동 347-14,38.1651131,128.5393002,설악안전센터,N,Y,2011,1,4.1,100,속초소방서,2021-11-19
설악024,1,속초시,42210,강원도 속초시 도문동 830-1,38.16411701,128.5822548,설악안전센터,N,Y,2011,1,4.1,100,속초소방서,2021-11-19
설악025,1,속초시,42210,강원도 속초시 설악동 248-17,38.16620481,128.5254222,설악안전센터,N,Y,2011,1,4,100,속초소방서,2021-11-19
설악026,1,속초시,42210,강원도 속초시 도문동 165,38.16545055,128.5543017,설악안전센터,Y,Y,2011,1,4,100,속초소방서,2021-11-19
설악027,1,속초시,42210,강원도 속초시 설악동 342-24,38.1651302,128.5374661,설악안전센터,N,Y,2011,1,4.3,100,속초소방서,2021-11-19
설악028,1,속초시,42210,강원도 속초시 도문동 1587-1,38.16282074,128.5998898,설악안전센터,N,Y,2011,1,4,100,속초소방서,2021-11-19
설악029,1,속초시,42210,강원도 속초시 도문동 904,38.1665303,128.5801308,설악안전센터,N,Y,2011,1,4,100,속초소방서,2021-11-19
설악030,1,속초시,42210,강원도 속초시 도문동 543,38.1660078,128.5656931,설악안전센터,N,Y,2005,1,4.1,100,속초소방서,2021-11-19
설악031,1,속초시,42210,강원도 속초시 설악동 114-1,38.172473,128.4944247,설악안전센터,Y,Y,2005,1,4.1,100,속초소방서,2021-11-19
설악032,1,속초시,42210,강원도 속초시 대포동 942-2,38.1749082,128.5967839,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악033,1,속초시,42210,강원도 속초시 대포동 932-4,38.1748489,128.5960931,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악034,1,속초시,42210,강원도 속초시 대포동 933,38.17557509,128.5952886,설악안전센터,N,Y,2005,1,4.4,100,속초소방서,2021-11-19
설악035,1,속초시,42210,강원도 속초시 대포동 931,38.17660018,128.5934681,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악036,1,속초시,42210,강원도 속초시 대포동 934-1,38.17534446,128.5937851,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악037,1,속초시,42210,강원도 속초시 대포동 934-14,38.174404,128.5948172,설악안전센터,N,Y,2005,1,4.4,100,속초소방서,2021-11-19
설악038,1,속초시,42210,강원도 속초시 대포동 359-6,38.1749088,128.6053558,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악039,1,속초시,42210,강원도 속초시 대포동 790-14,38.1657772,128.6080306,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악040,1,속초시,42210,강원도 속초시 대포동 593-17,38.1816822,128.6074664,설악안전센터,N,Y,2005,1,4.5,100,속초소방서,2021-11-19
설악041,1,속초시,42210,강원도 속초시 대포동 676,38.1806857,128.6085197,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악042,1,속초시,42210,강원도 속초시 대포동 664-4,38.1816345,128.6080428,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악043,1,속초시,42210,강원도 속초시 대포동 937,38.17584411,128.6100738,설악안전센터,Y,Y,2005,1,4.2,100,속초소방서,2021-11-19
설악044,1,속초시,42210,강원도 속초시 대포동 778,38.1755239,128.608374,설악안전센터,Y,Y,2008,1,4,100,속초소방서,2021-11-19
설악045,1,속초시,42210,강원도 속초시 대포동 937-1,38.17582542,128.6104183,설악안전센터,Y,Y,2008,1,4,100,속초소방서,2021-11-19
설악046,1,속초시,42210,강원도 속초시 대포동 940-5,38.17405504,128.6094693,설악안전센터,Y,Y,2008,1,4,100,속초소방서,2021-11-19
설악047,1,속초시,42210,강원도 속초시 대포동 956,38.1745422,128.6082991,설악안전센터,N,Y,2008,1,4.3,100,속초소방서,2021-11-19
설악048,1,속초시,42210,강원도 속초시 대포동 958-1,38.1750161,128.6072627,설악안전센터,Y,Y,2008,1,4.2,100,속초소방서,2021-11-19
설악049,1,속초시,42210,강원도 속초시 대포동957,38.1745446,128.6078409,설악안전센터,N,Y,2008,1,4.2,100,속초소방서,2021-11-19
설악050,1,속초시,42210,강원도 속초시 대포동 963,38.17399079,128.6057366,설악안전센터,Y,Y,2008,1,4,100,속초소방서,2021-11-19
설악051,1,속초시,42210,강원도 속초시 대포동 960-7,38.1745643,128.6057639,설악안전센터,Y,Y,2008,1,4,100,속초소방서,2021-11-19
설악052,1,속초시,42210,강원도 속초시 대포동 962-2,38.17389389,128.6054283,설악안전센터,Y,Y,2008,1,4,100,속초소방서,2021-11-19
설악053,1,속초시,42210,강원도 속초시 대포동 964-8,38.1727676,128.6065376,설악안전센터,Y,Y,2008,1,4,100,속초소방서,2021-11-19
설악054,1,속초시,42210,강원도 속초시 대포동 975,38.17074947,128.606537,설악안전센터,Y,Y,2008,1,5,100,속초소방서,2021-11-19
설악055,1,속초시,42210,강원도 속초시 대포동 954,38.17248591,128.607625,설악안전센터,N,Y,2008,1,5,100,속초소방서,2021-11-19
설악056,1,속초시,42210,강원도 속초시 대포동 970,38.1697283,128.6070819,설악안전센터,Y,Y,2008,1,5,100,속초소방서,2021-11-19
설악057,1,속초시,42210,강원도 속초시 대포동 975,38.17074947,128.606537,설악안전센터,Y,Y,2008,1,5,100,속초소방서,2021-11-19
설악058,1,속초시,42210,강원도 속초시 대포동 966,38.17362389,128.6053286,설악안전센터,N,Y,2005,1,5.5,100,속초소방서,2021-11-19
설악059,1,속초시,42210,강원도 속초시 대포동 946-4,38.1732065,128.596524,설악안전센터,N,Y,2005,1,5,100,속초소방서,2021-11-19
설악060,1,속초시,42210,강원도 속초시 대포동 992-9,38.1715424,128.5960382,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악061,1,속초시,42210,강원도 속초시 대포동 946,38.1735026,128.5948999,설악안전센터,Y,Y,2005,1,4,100,속초소방서,2021-11-19
설악062,1,속초시,42210,강원도 속초시 대포동 984,38.1756808,128.5990536,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악063,1,속초시,42210,강원도 속초시 대포동 984-2,38.17575667,128.6003673,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악064,1,속초시,42210,강원도 속초시 대포동 991-1,38.1744271,128.6009007,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악065,1,속초시,42210,강원도 속초시 대포동 978-1,38.17516603,128.5979728,설악안전센터,N,Y,2005,1,3.8,100,속초소방서,2021-11-19
설악066,1,속초시,42210,강원도 속초시 대포동 986-6,38.1742201,128.5990957,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악067,1,속초시,42210,강원도 속초시 대포동 992-4,38.17240376,128.5976869,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악068,1,속초시,42210,강원도 속초시 대포동 988-5,38.173231,128.5990289,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악069,1,속초시,42210,강원도 속초시 대포동 932,38.175687,128.5957125,설악안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
설악070,1,속초시,42210,강원도 속초시 대포동 802,38.165016,128.6071227,설악안전센터,Y,Y,2005,1,4,100,속초소방서,2021-11-19
설악071,1,속초시,42210,강원도 속초시 대포동 233-9,38.1651299,128.6061541,설악안전센터,Y,Y,2008,1,4,100,속초소방서,2021-11-19
설악072,1,속초시,42210,강원도 속초시 대포동 801,38.1655393,128.6070674,설악안전센터,Y,Y,2012,1,4.1,100,속초소방서,2021-11-19
설악073,1,속초시,42210,강원도 속초시 대포동 214-4,38.1643247,128.6067053,설악안전센터,Y,Y,2012,1,4.5,100,속초소방서,2021-11-19
설악074,1,속초시,42210,강원도 속초시 대포동 226-7,38.16458073,128.6067992,설악안전센터,Y,Y,2008,1,5,100,속초소방서,2021-11-19
설악075,1,속초시,42210,강원도 속초시 대포동 226-8,38.164639,128.6069071,설악안전센터,Y,Y,2008,1,5,100,속초소방서,2021-11-19
설악076,1,속초시,42210,강원도 속초시 대포동 994-1,38.1742825,128.5975084,설악안전센터,N,Y,2012,1,5,100,속초소방서,2021-11-19
설악077,1,속초시,42210,강원도 속초시 도문동 217,38.16425851,128.5548287,설악안전센터,N,Y,2018,1,4,100,속초소방서,2021-11-19
설악078,1,속초시,42210,강원도 속초시 설악동 578-1,38.1573371,128.560656,설악안전센터,N,Y,2012,1,4,100,속초소방서,2021-11-19
설악079,1,속초시,42210,강원도 속초시 도문동 483-2,38.16918703,128.5627597,설악안전센터,N,Y,2018,1,5,100,속초소방서,2021-11-19
설악080,1,속초시,42210,강원도 속초시 도문동 939-1,38.1677134,128.5778614,설악안전센터,Y,Y,2020,1,4.1,100,속초소방서,2021-11-19
설악081,1,속초시,42210,강원도 속초시 도문동 663,38.1649468,128.5669071,설악안전센터,Y,Y,2020,1,4.3,100,속초소방서,2021-11-19
설악082,1,속초시,42210,강원도 속초시 도문동 480-6,38.1686135,128.5632037,설악안전센터,Y,Y,2020,1,4.1,100,속초소방서,2021-11-19
설악083,1,속초시,42210,강원도 속초시 도문동 1569-51,38.1623109,128.6005388,설악안전센터,Y,Y,2020,1,4,100,속초소방서,2021-11-19
설악084,1,속초시,42210,강원도 속초시 도문동 1490-1,38.1654403,128.5986467,설악안전센터,Y,Y,2020,1,4.2,100,속초소방서,2021-11-19
설악085,1,속초시,42210,강원도 속초시 도문동 1606,38.1624161,128.5975841,설악안전센터,Y,Y,2020,1,4,100,속초소방서,2021-11-19
설악086,1,속초시,42210,강원도 속초시 도문동 207-1,38.16470786,128.5529789,설악안전센터,Y,Y,2020,1,4,100,속초소방서,2021-11-19
설악087,1,속초시,42210,강원도 속초시 도문동 137-3,38.1653355,128.5515174,설악안전센터,Y,Y,2020,1,4.4,100,속초소방서,2021-11-19
설악088,1,속초시,42210,강원도 속초시 도문동 131,38.16629898,128.5519573,설악안전센터,Y,Y,2020,1,4,100,속초소방서,2021-11-19
설악089,1,속초시,42210,강원도 속초시 대포동 337-4,38.17278594,128.6037863,설악안전센터,Y,Y,2020,1,4,100,속초소방서,2021-11-19
설악090,1,속초시,42210,강원도 속초시 대포동 407-6,38.1757978,128.6041876,설악안전센터,Y,Y,2020,1,4.3,100,속초소방서,2021-11-19
설악091,1,속초시,42210,강원도 속초시 대포동 198,38.16211512,128.6053687,설악안전센터,Y,Y,2020,1,4.5,100,속초소방서,2021-11-19
설악092,1,속초시,42210,강원도 속초시 대포동 497-5,38.17967161,128.6017823,설악안전센터,Y,Y,2020,1,4,100,속초소방서,2021-11-19
설악093,1,속초시,42210,강원도 속초시 대포동 378-3,38.1724537,128.6026858,설악안전센터,Y,Y,2020,1,4,100,속초소방서,2021-11-19
설악094,1,속초시,42210,강원도 속초시 대포동 398-2,38.17419276,128.6026587,설악안전센터,Y,Y,2020,1,4,100,속초소방서,2021-11-19
영랑001,1,속초시,42210,강원도 속초시 장사동 232,38.2116156,128.5501175,영랑안전센터,Y,Y,2005,1,4,100,속초소방서,2021-11-19
영랑002,1,속초시,42210,강원도 속초시 장사동 520-1,38.22622001,128.5860196,영랑안전센터,N,Y,2005,1,3.8,100,속초소방서,2021-11-19
영랑003,1,속초시,42210,강원도 속초시 장사동 635-56,38.22339698,128.5881125,영랑안전센터,N,Y,2005,1.2,3.8,100,속초소방서,2021-11-19
영랑004,1,속초시,42210,강원도 속초시 장사동 632-78,38.22266627,128.5876202,영랑안전센터,N,Y,2005,1.2,4.3,100,속초소방서,2021-11-19
영랑005,1,속초시,42210,강원도 속초시 장사동 631-43,38.2221187,128.5895409,영랑안전센터,Y,Y,2005,1,4.5,100,속초소방서,2021-11-19
영랑006,1,속초시,42210,강원도 속초시 영랑동 157-14,38.2168019,128.5915535,영랑안전센터,N,Y,2005,1,5.3,100,속초소방서,2021-11-19
영랑007,1,속초시,42210,강원도 속초시 영랑동 179-11,38.21552012,128.5903814,영랑안전센터,N,Y,2005,1,7,100,속초소방서,2021-11-19
영랑008,1,속초시,42210,강원도 속초시 영랑동 227-2,38.2141184,128.5914011,영랑안전센터,Y,Y,2005,1,6,100,속초소방서,2021-11-19
영랑009,1,속초시,42210,강원도 속초시 영랑동 193-2,38.2144772,128.5933961,영랑안전센터,Y,Y,2005,1,4.9,100,속초소방서,2021-11-19
영랑010,1,속초시,42210,강원도 속초시 영랑동 150-4,38.21535682,128.5940431,영랑안전센터,N,Y,2005,1,4.5,100,속초소방서,2021-11-19
영랑011,1,속초시,42210,강원도 속초시 영랑동 148-52,38.2165372,128.5939822,영랑안전센터,N,Y,2005,1,3,100,속초소방서,2021-11-19
영랑012,1,속초시,42210,강원도 속초시 동명동 1-148,38.21259013,128.6009275,영랑안전센터,Y,Y,2005,1,3.8,100,속초소방서,2021-11-19
영랑013,1,속초시,42210,강원도 속초시 영랑동 113-14,38.2137769,128.5964508,영랑안전센터,Y,Y,2005,1,3.8,100,속초소방서,2021-11-19
영랑014,1,속초시,42210,강원도 속초시 영랑동 115,38.2140338,128.5971618,영랑안전센터,Y,Y,2005,1,3.8,100,속초소방서,2021-11-19
영랑015,1,속초시,42210,강원도 속초시 동명동 1-13,38.2125148,128.6001403,영랑안전센터,Y,Y,2005,1,4,100,속초소방서,2021-11-19
영랑016,1,속초시,42210,강원도 속초시 동명동 42,38.21281885,128.5986578,영랑안전센터,N,Y,2005,1,4,100,속초소방서,2021-11-19
영랑017,1,속초시,42210,강원도 속초시 동명동 101-2,38.2128416,128.5961234,영랑안전센터,Y,Y,2005,1,3.4,100,속초소방서,2021-11-19
